date,description,category,incident_code,pd_district,Latitude,Longitude,dayofweek
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Wednesday
2008-12-30,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.76658443600007,-73.83341881999998,Tuesday
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.821028324000046,-73.88724654899994,Wednesday
2008-12-30,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86274330400005,-73.903321669,Tuesday
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86905853200005,-73.87963014799993,Wednesday
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Wednesday
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.795538787000055,-73.93428425399996,Wednesday
2008-12-30,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.71313807100006,-73.99311897799998,Tuesday
2008-12-30,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.76658443600007,-73.83341881999998,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816518531000035,-73.88986260899996,Wednesday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.66754784000005,-73.78686625299997,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86333812000004,-73.89919934699996,Wednesday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Saturday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-31,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64567094400008,-74.01350742099999,Saturday
2008-12-30,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,M,40.71313807100006,-73.99311897799998,Tuesday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Friday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.62834921500007,-74.00624111199994,Saturday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.732861866000064,-74.00752460999998,Friday
2008-12-20,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,K,40.61725946200004,-73.98510364199996,Saturday
2008-12-18,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.64143894400007,-74.00876463799993,Thursday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81121383400005,-73.88238993699997,Wednesday
2008-12-13,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.71568241400007,-73.99230707299995,Saturday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.867263716000025,-73.89685776699997,Saturday
2008-12-16,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.65272320800005,-73.89059791199998,Tuesday
2008-12-27,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68485081700004,-73.79280352899997,Saturday
2008-12-14,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75840645300008,-73.94166284599999,Sunday
2008-12-21,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68997415500007,-73.79676854399997,Sunday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.61725946200004,-73.98510364199996,Saturday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.732922428000045,-74.00397772299993,Friday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74540379100006,-73.97940900399993,Saturday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Friday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81152102400005,-73.89052835399998,Tuesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75001271600007,-73.98237430999995,Saturday
2008-12-18,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.688665599000046,-73.79561505399994,Thursday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,K,40.641219696000064,-74.02511987699995,Wednesday
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69800180700002,-73.79786204299995,Thursday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64567094400008,-74.01350742099999,Wednesday
2008-12-26,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.68902872800004,-73.92121340899996,Friday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.816282566000034,-73.89286158799997,Friday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.68979410300005,-73.92060671299998,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,B,40.81500873800008,-73.89256378599998,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74943055400007,-73.94053743999996,Saturday
2008-12-09,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.57371656000004,-73.990717981,Tuesday
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69800180700002,-73.79786204299995,Thursday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.69635569200005,-73.79986129899999,Saturday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.61725946200004,-73.98510364199996,Saturday
2008-12-27,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.737577187000056,-74.00974436199994,Saturday
2008-12-31,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68319753200007,-73.86629700499998,Wednesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Wednesday
2008-12-27,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.697476014000074,-73.79854883899996,Saturday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.68215811500005,-73.75376072599995,Saturday
2008-12-18,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.641994940000075,-74.01875671099998,Thursday
2008-12-12,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.734708960000034,-74.00924238499994,Friday
2008-12-13,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75183192300005,-73.97902443699996,Saturday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.622139334000046,-74.07317746899997,Wednesday
2008-12-09,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-14,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74943055400007,-73.94053743999996,Sunday
2008-12-09,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,M,40.71634415200003,-74.00125319299997,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.85066018700008,-73.90892020899997,Wednesday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71994249800008,-73.90588092299998,Friday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.642490491000046,-73.99691337699994,Wednesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.61145315200002,-73.97836621399993,Wednesday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.639859436000044,-74.13194355399997,Tuesday
2008-12-10,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,B,40.815455159000074,-73.88865049799993,Wednesday
2008-12-13,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75183192300005,-73.97902443699996,Saturday
2008-12-30,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.76658443600007,-73.83341881999998,Tuesday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-24,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.69788337700004,-73.80237033699996,Wednesday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80413559300007,-73.93989618899997,Wednesday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.76022265300003,-73.82274634799995,Saturday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74828052400005,-73.87788142999993,Wednesday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.73916131600003,-74.00110567199994,Saturday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.840078017000046,-73.880423464,Saturday
2008-12-23,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.68239827900004,-73.84007215799994,Tuesday
2008-12-10,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.661303780000026,-73.91735704599995,Wednesday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Wednesday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81576532700007,-73.88585733899998,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.77034899100005,-73.87596723599995,Wednesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75656758500002,-73.87593153399997,Saturday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Wednesday
2008-12-06,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,Q,40.68215811500005,-73.75376072599995,Saturday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74813103400004,-73.87927840999998,Wednesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Saturday
2008-12-28,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.69248923700008,-73.798823542,Sunday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.61725946200004,-73.98510364199996,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81736027900007,-73.88338343799995,Wednesday
2008-12-20,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.707239816000026,-73.79272672599996,Saturday
2008-12-26,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.671932606000034,-73.90451750999993,Friday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67704000100008,-73.82467630699995,Wednesday
2008-12-13,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81446919900003,-73.89685288199998,Wednesday
2008-12-11,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73695999200004,-74.00292790399999,Thursday
2008-12-30,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Tuesday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.60839414600008,-74.07625609499998,Wednesday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.76750883300008,-73.83301578499999,Wednesday
2008-12-27,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64683278100006,-73.99956540899994,Saturday
2008-12-27,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73712470100002,-74.00180207099999,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64738996800003,-73.99898522499996,Wednesday
2008-12-16,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,B,40.83948595600003,-73.88389037099995,Tuesday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81152102400005,-73.89052835399998,Tuesday
2008-12-06,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,Q,40.68215811500005,-73.75376072599995,Saturday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.640003887000034,-74.13043409299998,Tuesday
2008-12-14,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.68822079700004,-73.91981169999997,Sunday
2008-12-26,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,Q,40.71850163300008,-73.83520924899994,Friday
2008-12-11,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Thursday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73501104300004,-74.00698360099993,Saturday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81460160200004,-73.88589546099996,Tuesday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,K,40.64063766700008,-74.02572500299993,Wednesday
2008-12-30,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,B,40.81707943600002,-73.88524090899993,Tuesday
2008-12-19,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.71994249800008,-73.90588092299998,Friday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.62834921500007,-74.00624111199994,Wednesday
2008-12-18,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.707239816000026,-73.79272672599996,Thursday
2008-12-24,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.73962414900007,-73.89220900499998,Wednesday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.63999546600007,-74.13765852099993,Tuesday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75851417100006,-73.99071750399997,Friday
2008-12-31,"PROSTITUTION 3, PROMOTING UNDER 19",PROSTITUTION & RELATED OFFENSES,584.0,M,40.795538787000055,-73.93428425399996,Wednesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.77034899100005,-73.87596723599995,Wednesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.74472005400003,-73.87233389299998,Wednesday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.747141413000065,-73.88867805999998,Saturday
2008-12-18,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64143894400007,-74.00876463799993,Thursday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.76750883300008,-73.83301578499999,Wednesday
2008-12-10,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.764463103000026,-73.83177437899997,Wednesday
2008-12-20,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73755820300004,-74.00648950499993,Saturday
2008-12-20,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,K,40.61725946200004,-73.98510364199996,Saturday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.64028329400003,-74.13092828099997,Tuesday
2008-12-19,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.74251906600006,-73.91787340599996,Friday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64738996800003,-73.99898522499996,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75001271600007,-73.98237430999995,Saturday
2008-12-23,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81767118200002,-73.88972341399995,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.70537656100004,-73.81729450299997,Wednesday
2008-12-20,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73697608200007,-74.00978757499998,Saturday
