date,description,category,incident_code,pd_district,dayofweek
2008-12-02,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-07,TRANSPORTATION OF MARIJUANA,DRUG/NARCOTIC,16060,INGLESIDE,Sunday
2008-12-21,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,CENTRAL,Sunday
2008-12-22,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,MISSION,Monday
2008-12-27,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Saturday
2008-12-30,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Tuesday
2008-12-29,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Monday
2008-12-16,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Tuesday
2008-12-16,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Tuesday
2008-12-20,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-10,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Wednesday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-15,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Monday
2008-12-27,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-14,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,CENTRAL,Sunday
2008-12-06,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,SOUTHERN,Saturday
2008-12-10,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Wednesday
2008-12-22,TRANSPORTATION OF MARIJUANA,DRUG/NARCOTIC,16060,TENDERLOIN,Monday
2008-12-24,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Wednesday
2008-12-09,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,INGLESIDE,Tuesday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-07,SALE OF COCAINE,DRUG/NARCOTIC,16624,TENDERLOIN,Sunday
2008-12-06,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Saturday
2008-12-13,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,INGLESIDE,Saturday
2008-12-11,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Thursday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Monday
2008-12-05,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,SOUTHERN,Friday
2008-12-07,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Sunday
2008-12-27,POSSESSION OF METHADONE FOR SALES,DRUG/NARCOTIC,16632,TENDERLOIN,Saturday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Thursday
2008-12-05,SALE OF COCAINE,DRUG/NARCOTIC,16624,SOUTHERN,Friday
2008-12-25,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Thursday
2008-12-10,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,INGLESIDE,Wednesday
2008-12-16,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,PARK,Tuesday
2008-12-27,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Saturday
2008-12-13,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-18,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,MISSION,Thursday
2008-12-03,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Wednesday
2008-12-11,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Thursday
2008-12-16,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TARAVAL,Tuesday
2008-12-15,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-05,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Friday
2008-12-13,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-11,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,SOUTHERN,Thursday
2008-12-28,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,RICHMOND,Sunday
2008-12-18,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Thursday
2008-12-04,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,CENTRAL,Thursday
2008-12-31,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-07,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Sunday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-05,SALE OF HEROIN,DRUG/NARCOTIC,16120,TENDERLOIN,Friday
2008-12-12,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,PARK,Friday
2008-12-13,POSSESSION OF OPIATES,DRUG/NARCOTIC,16210,SOUTHERN,Saturday
2008-12-07,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Sunday
2008-12-11,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-06,POSSESSION OF COCAINE FOR SALES,DRUG/NARCOTIC,16622,INGLESIDE,Saturday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-16,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Tuesday
2008-12-12,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Friday
2008-12-05,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,BAYVIEW,Friday
2008-12-20,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,CENTRAL,Saturday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Sunday
2008-12-07,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Sunday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Monday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Tuesday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Sunday
2008-12-01,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-15,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Monday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-04,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,BAYVIEW,Thursday
2008-12-08,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Monday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Thursday
2008-12-12,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Friday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-31,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,BAYVIEW,Wednesday
2008-12-27,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,BAYVIEW,Saturday
2008-12-09,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,BAYVIEW,Tuesday
2008-12-01,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Monday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-26,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,BAYVIEW,Friday
2008-12-14,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Sunday
2008-12-15,TRANSPORTATION OF COCAINE,DRUG/NARCOTIC,16626,MISSION,Monday
2008-12-31,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-17,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Wednesday
2008-12-20,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Saturday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-03,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Wednesday
2008-12-10,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Wednesday
2008-12-06,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-02,SALE OF COCAINE,DRUG/NARCOTIC,16624,TENDERLOIN,Tuesday
2008-12-06,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Saturday
2008-12-11,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Thursday
2008-12-23,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,RICHMOND,Tuesday
2008-12-17,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,CENTRAL,Wednesday
2008-12-10,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Wednesday
2008-12-31,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Wednesday
2008-12-05,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Friday
2008-12-28,SALE OF AMPHETAMINE,DRUG/NARCOTIC,16644,SOUTHERN,Sunday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-22,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-21,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,MISSION,Sunday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Sunday
2008-12-30,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TARAVAL,Tuesday
2008-12-29,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Monday
2008-12-04,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,MISSION,Thursday
2008-12-26,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Friday
2008-12-16,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Tuesday
2008-12-03,POSSESSION OF AMPHETAMINE FOR SALES,DRUG/NARCOTIC,16642,SOUTHERN,Wednesday
2008-12-30,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,TARAVAL,Tuesday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,RICHMOND,Thursday
2008-12-06,SALE OF HEROIN,DRUG/NARCOTIC,16120,TENDERLOIN,Saturday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-02,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,TENDERLOIN,Tuesday
2008-12-23,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,RICHMOND,Tuesday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-14,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Sunday
2008-12-18,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-27,SALE OF AMPHETAMINE,DRUG/NARCOTIC,16644,SOUTHERN,Saturday
2008-12-09,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Tuesday
2008-12-18,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,NORTHERN,Thursday
2008-12-18,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Thursday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Sunday
2008-12-15,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Monday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-07,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,MISSION,Sunday
2008-12-03,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,INGLESIDE,Wednesday
2008-12-31,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Wednesday
2008-12-23,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Tuesday
2008-12-17,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,CENTRAL,Wednesday
2008-12-25,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,SOUTHERN,Thursday
2008-12-01,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,BAYVIEW,Monday
2008-12-09,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,PARK,Tuesday
2008-12-03,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,RICHMOND,Wednesday
2008-12-06,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Saturday
2008-12-01,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Monday
2008-12-06,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Saturday
2008-12-27,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-07,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,INGLESIDE,Sunday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-22,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,RICHMOND,Monday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-16,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,PARK,Tuesday
2008-12-02,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,MISSION,Tuesday
2008-12-12,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,DRUG/NARCOTIC,16705,INGLESIDE,Friday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TARAVAL,Monday
2008-12-18,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Thursday
2008-12-20,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-23,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,DRUG/NARCOTIC,16705,CENTRAL,Tuesday
2008-12-02,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Tuesday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-14,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Sunday
2008-12-31,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,NORTHERN,Wednesday
2008-12-03,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,CENTRAL,Wednesday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,INGLESIDE,Monday
2008-12-13,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,PARK,Saturday
2008-12-06,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,SOUTHERN,Saturday
2008-12-10,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Wednesday
2008-12-15,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,MISSION,Monday
2008-12-04,PLANTING/CULTIVATING MARIJUANA,DRUG/NARCOTIC,16020,INGLESIDE,Thursday
2008-12-06,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Saturday
2008-12-11,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Thursday
2008-12-06,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Saturday
2008-12-11,POSSESSION OF HEROIN FOR SALES,DRUG/NARCOTIC,16110,TENDERLOIN,Thursday
2008-12-09,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Tuesday
2008-12-05,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,DRUG/NARCOTIC,19095,CENTRAL,Friday
2008-12-20,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Saturday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Monday
2008-12-17,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Wednesday
2008-12-29,SALE OF HEROIN,DRUG/NARCOTIC,16120,TENDERLOIN,Monday
2008-12-22,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,MISSION,Monday
2008-12-13,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Saturday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-13,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Saturday
2008-12-18,PLANTING/CULTIVATING MARIJUANA,DRUG/NARCOTIC,16020,TARAVAL,Thursday
2008-12-11,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Thursday
2008-12-15,TRANSPORTAION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16666,TENDERLOIN,Monday
2008-12-03,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-24,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Wednesday
2008-12-28,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,SOUTHERN,Sunday
2008-12-17,SALE OF HEROIN,DRUG/NARCOTIC,16120,MISSION,Wednesday
2008-12-03,PLANTING/CULTIVATING MARIJUANA,DRUG/NARCOTIC,16020,RICHMOND,Wednesday
2008-12-19,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Friday
2008-12-29,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-12,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,PARK,Friday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-23,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,RICHMOND,Tuesday
2008-12-11,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Thursday
2008-12-10,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Wednesday
2008-12-15,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-13,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-05,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,DRUG/NARCOTIC,16705,TENDERLOIN,Friday
2008-12-10,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Wednesday
2008-12-22,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Monday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Monday
2008-12-30,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,SOUTHERN,Tuesday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-04,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,SOUTHERN,Thursday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-22,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Monday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-19,TRANSPORTATION OF COCAINE,DRUG/NARCOTIC,16626,TARAVAL,Friday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-06,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,SOUTHERN,Saturday
2008-12-15,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Monday
2008-12-02,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Tuesday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-06,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,BAYVIEW,Saturday
2008-12-16,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Tuesday
2008-12-05,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Friday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,MISSION,Thursday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,PARK,Monday
2008-12-23,POSSESSION OF METH-AMPHETAMINE FOR SALE,DRUG/NARCOTIC,16652,TENDERLOIN,Tuesday
2008-12-05,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,TENDERLOIN,Friday
2008-12-04,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Thursday
2008-12-13,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-16,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Tuesday
2008-12-02,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,MISSION,Tuesday
2008-12-20,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Saturday
2008-12-04,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Thursday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Tuesday
2008-12-02,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Tuesday
2008-12-07,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,TENDERLOIN,Sunday
2008-12-29,TRANSPORTATION OF COCAINE,DRUG/NARCOTIC,16626,MISSION,Monday
2008-12-06,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Saturday
2008-12-27,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Tuesday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-20,SALE OF AMPHETAMINE,DRUG/NARCOTIC,16644,TENDERLOIN,Saturday
2008-12-30,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Tuesday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Wednesday
2008-12-07,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Sunday
2008-12-20,POSSESSION OF AMPHETAMINE FOR SALES,DRUG/NARCOTIC,16642,TENDERLOIN,Saturday
2008-12-05,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Friday
2008-12-07,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Sunday
2008-12-01,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-19,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,DRUG/NARCOTIC,16662,SOUTHERN,Friday
2008-12-28,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Sunday
2008-12-30,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-10,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,SOUTHERN,Wednesday
2008-12-10,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,SOUTHERN,Wednesday
